Datetime,Open,High,Low,Close,Volume
2026-09-25 09:05:00+09:00,692.7999877929688,693.2000122070312,689.7000122070312,690.2999877929688,408100.0
2026-09-25 09:10:00+09:00,690.2000122070312,690.5,687.9000244140625,690.4000244140625,958600.0
2026-09-25 09:15:00+09:00,690.2999877929688,690.5999755859375,685.7999877929688,687.4000244140625,1152400.0
2026-09-25 09:20:00+09:00,687.5,689.0999755859375,684.0,684.9000244140625,1139700.0
2026-09-25 09:25:00+09:00,684.9000244140625,688.4000244140625,684.4000244140625,687.7000122070312,381700.0
2026-09-25 09:30:00+09:00,687.7000122070312,691.4000244140625,687.2000122070312,689.5999755859375,967800.0
2026-09-25 09:35:00+09:00,689.4000244140625,690.2000122070312,688.4000244140625,688.9000244140625,361900.0
2026-09-25 09:40:00+09:00,688.9000244140625,689.7000122070312,688.5,688.9000244140625,193500.0
2026-09-25 09:45:00+09:00,688.7999877929688,689.0,688.0,688.2000122070312,155700.0
2026-09-25 09:50:00+09:00,688.2000122070312,688.5,686.0999755859375,686.2000122070312,287400.0
2026-09-25 09:55:00+09:00,686.2999877929688,686.5999755859375,685.2000122070312,685.5,327500.0
2026-09-25 10:00:00+09:00,685.5999755859375,685.7000122070312,682.0999755859375,682.7000122070312,990400.0
2026-09-25 10:05:00+09:00,682.7000122070312,683.9000244140625,682.4000244140625,683.4000244140625,380800.0
2026-09-25 10:10:00+09:00,683.4000244140625,684.5,683.0999755859375,684.2999877929688,273600.0
2026-09-25 10:15:00+09:00,684.2999877929688,684.5,683.7999877929688,684.0,182400.0
2026-09-25 10:20:00+09:00,684.0,686.2000122070312,683.9000244140625,686.0,349000.0
2026-09-25 10:25:00+09:00,686.2000122070312,686.4000244140625,684.7000122070312,684.7000122070312,315500.0
2026-09-25 10:30:00+09:00,684.5999755859375,684.5999755859375,683.7000122070312,684.2000122070312,261100.0
2026-09-25 10:35:00+09:00,684.2000122070312,684.7999877929688,683.9000244140625,684.0999755859375,193200.0
2026-09-25 10:40:00+09:00,684.0999755859375,684.2000122070312,683.0999755859375,683.2999877929688,262400.0
2026-09-25 10:45:00+09:00,683.4000244140625,683.4000244140625,681.5999755859375,682.0,643700.0
2026-09-25 10:50:00+09:00,682.0999755859375,682.7000122070312,681.5,681.5999755859375,281300.0
2026-09-25 10:55:00+09:00,681.7000122070312,681.7999877929688,680.7999877929688,681.0999755859375,469000.0
2026-09-25 11:00:00+09:00,681.0999755859375,681.5,680.2000122070312,680.5,299700.0
2026-09-25 11:05:00+09:00,680.5999755859375,680.7999877929688,680.0,680.0999755859375,490600.0
2026-09-25 11:10:00+09:00,680.0999755859375,680.2999877929688,679.5,679.5999755859375,1286100.0
2026-09-25 11:15:00+09:00,679.5999755859375,679.7000122070312,679.0,679.2999877929688,332100.0
2026-09-25 11:20:00+09:00,679.4000244140625,679.7999877929688,679.2999877929688,679.5,178800.0
2026-09-25 11:25:00+09:00,679.5,680.2000122070312,679.0999755859375,679.5999755859375,357200.0
2026-09-25 11:30:00+09:00,680.0,680.0,680.0,680.0,73300.0
2026-09-25 12:30:00+09:00,682.0,685.0999755859375,680.9000244140625,684.0999755859375,1052600.0
2026-09-25 12:35:00+09:00,684.0999755859375,684.0999755859375,682.0,682.5999755859375,161400.0
2026-09-25 12:40:00+09:00,682.5,682.7000122070312,681.0999755859375,681.2999877929688,212900.0
2026-09-25 12:45:00+09:00,681.0999755859375,681.9000244140625,680.9000244140625,681.2999877929688,180400.0
2026-09-25 12:50:00+09:00,681.2999877929688,681.5,680.5999755859375,680.9000244140625,164700.0
2026-09-25 12:55:00+09:00,681.0,682.0,681.0,681.7000122070312,116900.0
2026-09-25 13:00:00+09:00,681.7000122070312,682.2999877929688,681.5,681.5999755859375,142700.0
2026-09-25 13:05:00+09:00,681.5999755859375,681.5999755859375,680.0999755859375,680.4000244140625,359900.0
2026-09-25 13:10:00+09:00,680.5999755859375,680.7000122070312,679.4000244140625,680.0999755859375,738800.0
2026-09-25 13:15:00+09:00,680.2999877929688,680.4000244140625,680.0,680.0999755859375,168100.0
2026-09-25 13:20:00+09:00,680.0,680.7000122070312,679.2000122070312,680.0999755859375,571900.0
2026-09-25 13:25:00+09:00,680.0,681.0999755859375,680.0,680.4000244140625,273100.0
2026-09-25 13:30:00+09:00,680.4000244140625,682.0,680.4000244140625,681.9000244140625,299300.0
2026-09-25 13:35:00+09:00,682.0,682.7000122070312,681.7000122070312,682.2999877929688,173600.0
2026-09-25 13:40:00+09:00,682.4000244140625,682.7999877929688,682.0,682.2999877929688,190300.0
2026-09-25 13:45:00+09:00,682.2999877929688,682.4000244140625,681.7000122070312,682.2000122070312,120200.0
2026-09-25 13:50:00+09:00,682.2000122070312,682.4000244140625,681.5999755859375,682.2000122070312,167200.0
2026-09-25 13:55:00+09:00,682.2000122070312,682.2999877929688,681.7000122070312,682.0,140000.0
2026-09-25 14:00:00+09:00,681.9000244140625,682.0,680.4000244140625,681.0,307800.0
2026-09-25 14:05:00+09:00,681.0,682.2000122070312,680.2999877929688,682.2000122070312,229900.0
2026-09-25 14:10:00+09:00,682.0999755859375,684.0,681.5,682.0,301000.0
2026-09-25 14:15:00+09:00,682.0,682.4000244140625,680.4000244140625,681.0,177900.0
2026-09-25 14:20:00+09:00,681.0,681.0999755859375,680.5,680.7000122070312,125900.0
2026-09-25 14:25:00+09:00,680.5999755859375,681.7999877929688,680.5,681.4000244140625,188400.0
2026-09-25 14:30:00+09:00,681.5,681.9000244140625,681.0999755859375,681.5,152800.0
2026-09-25 14:35:00+09:00,681.4000244140625,682.2000122070312,681.2000122070312,682.0,162600.0
2026-09-25 14:40:00+09:00,682.0999755859375,682.0999755859375,681.5999755859375,681.9000244140625,138400.0
2026-09-25 14:45:00+09:00,681.9000244140625,682.2000122070312,681.5,681.5999755859375,204000.0
2026-09-25 14:50:00+09:00,681.5999755859375,682.0999755859375,681.5,681.9000244140625,214700.0
2026-09-25 14:55:00+09:00,681.7999877929688,682.0999755859375,681.5,682.0,194700.0
2026-09-25 15:00:00+09:00,682.0,682.0999755859375,680.5,680.5999755859375,411100.0
2026-09-25 15:05:00+09:00,680.7000122070312,680.7999877929688,679.5999755859375,679.7000122070312,705900.0
2026-09-25 15:10:00+09:00,679.9000244140625,680.2999877929688,678.5,678.5999755859375,847000.0
2026-09-25 15:15:00+09:00,678.5999755859375,679.4000244140625,678.2000122070312,678.9000244140625,431700.0
2026-09-25 15:20:00+09:00,678.7999877929688,679.7999877929688,678.5,679.5,457700.0
